s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
631.6241417,27.1086365,-221.1725286,0.8979476,0.0185266,22.2236951,2.5411682
633.6229523,25.5217034,-219.9549872,0.9346592,0.0181941,22.4510858,2.5142085
635.6217629,23.893185,-218.7971688,0.9707566,0.0179438,22.6738198,2.4537301
637.6205735,22.2237827,-217.6982269,1.0064158,0.0177468,22.8891063,2.374788
639.619384,20.515065,-216.6583915,1.0417717,0.0176127,23.0955557,2.2719178
641.6181946,18.7728635,-215.6805031,1.0768365,0.0174992,23.2913494,2.1678709
643.6170052,16.9962121,-214.7634753,1.1117543,0.017419,23.476654,2.0549864
645.6158158,15.1891086,-213.9090674,1.1465083,0.0173649,23.6509691,1.9369944
647.6146263,13.353107,-213.1177435,1.1811728,0.017309,23.8141074,1.8294299
649.6134369,11.4912536,-212.3906012,1.2157498,0.0172713,23.9671667,1.7198964
651.6122475,9.6051156,-211.7280378,1.2501866,0.0171929,24.1101757,1.6424229
653.6110581,7.6966867,-211.1305181,1.2845424,0.0171661,24.2459555,1.5412028
655.6098686,5.7717301,-210.5996126,1.3188369,0.0171794,24.3726794,1.4236865
657.6086792,3.8267739,-210.1341729,1.3528598,0.0168237,24.489158,1.5356915
659.6074898,1.8697339,-209.7348044,1.3858705,0.0160449,24.6141824,0.166579
661.6063004,-0.1003418,-209.3980589,1.4167249,0.0148176,24.6277058,-3.3472121
663.6051109,-2.079105,-209.1200086,1.4453607,0.0138863,24.3545275,-4.1015181
665.6039215,-4.0655819,-208.896916,1.4723262,0.0132522,24.0155511,-4.7011174
667.6027321,-6.057029,-208.7267038,1.4986979,0.0131327,23.6210374,-5.0096727
669.6015427,-8.0516678,-208.608905,1.5249426,0.0131883,23.1932454,-5.2316749
671.6003532,-10.0500277,-208.5436813,1.5514386,0.0133241,22.7379062,-5.4251624
673.5991638,-12.0479398,-208.5317397,1.5782687,0.0135302,22.2558899,-5.6013316
675.5979744,-14.0457759,-208.5738454,1.6055916,0.013892,21.7470144,-5.7208611
677.596785,-16.0435415,-208.6715206,1.6338698,0.0143784,21.2146836,-5.4786798
679.5955955,-18.034199,-208.8268755,1.6640009,0.015856,20.6920543,-5.0286293
681.5944061,-20.0213129,-209.0454803,1.6973239,0.0177092,20.2004593,-4.3559319
683.5932167,-21.9991101,-209.3344173,1.7352247,0.0201928,19.7647462,-3.6035453
685.5920273,-23.9621933,-209.7027096,1.7782032,0.0229418,19.3968962,-2.7757738
687.5908378,-25.9096762,-210.1614328,1.8270226,0.0258869,19.1087177,-1.8941624
689.5896484,-27.8241308,-210.7183483,1.881744,0.0288875,18.9095465,-1.6208045
691.588459,-29.7069273,-211.3855467,1.9414143,0.0301876,18.7374381,-1.5963209
693.5872696,-31.5494095,-212.1662981,2.0018069,0.030205,18.5663701,-1.7549548
695.5860801,-33.3393211,-213.055586,2.0618144,0.0297477,18.3764647,-2.1339961
697.5848907,-35.0766356,-214.0521008,2.1213672,0.0297779,18.1428649,-2.3376443
699.5837013,-36.7508805,-215.1492002,2.1801415,0.0290584,17.8834709,-2.849112
701.5825119,-38.3573751,-216.3411636,2.2380253,0.0286579,17.5621428,-3.2814509
703.5813224,-39.8919012,-217.6222118,2.2945612,0.0279612,17.1846112,-3.8534807
705.580133,-41.3551405,-218.9897108,2.3499889,0.0273151,16.7303947,-4.4517463
707.5789436,-42.7321771,-220.4250136,2.4035848,0.0266505,16.1898027,-4.6613719
709.5777542,-44.0400116,-221.9468817,2.4611706,0.0307662,15.6036954,-4.0003708
711.5765647,-45.2448227,-223.5373804,2.5270812,0.0357908,15.082551,-3.0479011
713.5753753,-46.3327267,-225.2099769,2.6048881,0.0422048,14.6730703,-2.1747732
715.5741859,-47.2787138,-226.9730646,2.6953442,0.0481806,14.3737633,-1.2125813
717.5729965,-48.0486511,-228.8142571,2.7977048,0.0540922,14.2041413,-0.1257842
719.571807,-48.6160864,-230.7292661,2.9111917,0.0596259,14.1864299,-0.1257842
721.5706176,-48.9555811,-232.6996722,3.0291618,0.0560859,14.1686963,0.6151673
723.5694282,-49.0720907,-234.6911343,3.1352648,0.0503845,14.2552152,1.634294
725.5682388,-48.9883715,-236.6864182,-3.0536044,0.0437755,14.4825567,2.6872346
727.5670493,-48.730508,-238.6625262,-2.971341,0.039523,14.8488045,3.1478963
729.5658599,-48.316338,-240.6190769,-2.8960371,0.0348739,15.2666661,3.7262363
731.5646705,-47.7686569,-242.5403316,-2.8343767,0.0269905,15.7469735,5.1450205
733.5634811,-47.1186181,-244.4299702,-2.7895653,0.017124,16.3870381,5.1321656
735.5622916,-46.4023862,-246.3006447,-2.7658044,0.0064977,17.0015138,2.0730425
737.5611022,-45.6641218,-248.1578854,-2.7645803,-0.0052432,17.2435121,-7.7974234
739.5599128,-44.94417,-250.0256272,-2.7864881,-0.0164142,16.3146426,-5.4190047
741.5587234,-44.2876413,-251.9111423,-2.8302657,-0.0275406,15.6366376,-3.7352635
743.5575339,-43.7324261,-253.8364611,-2.894424,-0.0366256,15.1516424,-2.4226151
745.5563445,-43.3209628,-255.7912362,-2.9764195,-0.0441808,14.8286065,-1.7057599
747.5551551,-43.0831126,-257.7716594,-3.0692943,-0.0489392,14.5968691,-0.4629695
749.5539657,-43.0404008,-259.771651,3.1098625,-0.0552465,14.5333345,-0.1316821
751.5527762,-43.2173058,-261.7577903,2.9948479,-0.0569553,14.5152126,-0.1316821
753.5515868,-43.6170057,-263.7149037,2.8876552,-0.0502617,14.497068,1.3053883
755.5503974,-44.208493,-265.6156221,2.7945572,-0.0429903,14.6759473,2.6059958
757.549208,-44.9626516,-267.4640216,2.7156725,-0.0381101,15.0266834,3.2535652
759.5480185,-45.8591829,-269.2539954,2.6386082,-0.0387957,15.4534053,2.5860427
761.5468291,-46.8851797,-270.9593328,2.5613735,-0.0387487,15.7843516,2.1902107
763.5456397,-48.0505262,-272.5945442,2.4834513,-0.0386372,16.0593084,1.8742362
765.5444503,-49.3299148,-274.1247962,2.4072864,-0.0378894,16.2909138,1.7785226
767.5432608,-50.7264855,-275.5589411,2.3319982,-0.0368592,16.5076871,1.7854094
769.5420714,-52.2247397,-276.8858674,2.2597055,-0.0355013,16.7224736,1.897589
771.540882,-53.8120545,-278.1029799,2.1912057,-0.0327095,16.9477717,2.4254244
773.5396926,-55.4748915,-279.2129649,2.1284025,-0.0302459,17.2314507,2.8337152
775.5385031,-57.2031915,-280.2210294,2.0699254,-0.0282031,17.5570787,3.1137001
777.5373137,-58.983281,-281.1288249,2.0153946,-0.0266239,17.9080542,3.2613303
779.5361243,-60.8090086,-281.9404418,1.9631163,-0.0257156,18.2684419,3.2091825
781.5349349,-62.6767743,-282.6580895,1.9123479,-0.0250962,18.6162581,3.0859266
783.5337454,-64.5724217,-283.2792871,1.8627238,-0.0246701,18.944694,2.9215362
785.532556,-66.5052266,-283.808645,1.813617,-0.0243786,19.2504708,2.7341504
787.5313666,-68.4553209,-284.2416488,1.764981,-0.0243356,19.5322995,2.4772452
789.5301772,-70.4232125,-284.579276,1.7164791,-0.0242155,19.7841808,2.2770945
791.5289877,-72.4072098,-284.8221693,1.669345,-0.0225918,20.0129151,2.7012949
793.5277983,-74.3973231,-284.9752349,1.6265581,-0.0202472,20.2809153,3.41492
795.5266089,-76.395394,-285.0477792,1.5883838,-0.0179464,20.6147297,4.1077835
797.5254195,-78.3945596,-285.0485756,1.5547524,-0.0157007,21.0092466,4.7940403
799.52423,-80.3907091,-284.9867378,1.5256601,-0.0134262,21.4605033,5.0121542
801.5230406,-82.3876425,-284.8711696,1.5010746,-0.0111504,21.9223606,4.9996313
803.5218512,-84.3797243,-284.7112446,1.4810203,-0.0090076,22.3735676,4.9871397
805.5206618,-86.3682409,-284.5154832,1.4649611,-0.0070611,22.8147588,4.9746792
807.5194723,-88.3552795,-284.2909086,1.4517216,-0.0063936,23.2465074,4.9622499
809.5182829,-90.3376909,-284.0411524,1.4393361,-0.0060802,23.6693325,4.9498517
811.5170935,-92.3176689,-283.7671195,1.4272087,-0.0060538,24.0837068,4.9374844
813.5159041,-94.2945981,-283.4690843,1.4151341,-0.0060246,24.4900617,4.925148
815.5147146,-96.266505,-283.1474778,1.4031274,-0.0059932,24.8887926,4.9128425
817.5135252,-98.2358438,-282.8020261,1.39118,-0.0059586,25.2802627,4.9005677
819.5123358,-100.2006296,-282.4331855,1.3792795,-0.0059603,25.6648066,4.8883236
821.5111464,-102.1593764,-282.0412686,1.3673503,-0.0059741,26.0427334,4.87611
823.5099569,-104.1153195,-281.6256733,1.355569,-0.0058067,26.4143295,4.863927
825.5087675,-106.06528,-281.1876432,1.3441611,-0.0055909,26.7798607,4.8517744
827.5075781,-108.0098044,-280.7279615,1.3332436,-0.0053361,27.1395743,4.8396522
829.5063887,-109.950569,-280.2472366,1.322801,-0.0051098,27.4937009,4.8275603
831.5051992,-111.8856071,-279.7468978,1.3128148,-0.0048829,27.8424559,4.8154985
833.5040098,-113.8154036,-279.2277724,1.3032852,-0.0046537,28.1860406,4.8034669
835.5028204,-115.7410633,-278.6904992,1.2942061,-0.0044292,28.5246442,4.7914654
837.501631,-117.6613542,-278.1363533,1.2855785,-0.0042048,28.858444,4.7794939
839.5004415,-119.5768624,-277.566107,1.2773986,-0.0039806,29.1876069,4.7675523
841.4992521,-121.48824,-276.9804944,1.2696645,-0.0037571,29.5122901,4.7556405
843.4980627,-123.3947585,-276.3806728,1.2623796,-0.0035329,29.8326418,4.7437584
845.4968733,-125.297041,-275.7673893,1.2555427,-0.0033083,30.148802,4.7319061
847.4956838,-127.1955124,-275.141446,1.2491548,-0.0030827,30.4609033,4.7200834
849.4944944,-129.0897683,-274.5039256,1.2432197,-0.0028561,30.7690711,4.7082902
851.493305,-130.9804551,-273.8555682,1.2377387,-0.0026281,31.0734243,4.6965264
853.4921156,-132.8678929,-273.1972242,1.2327143,-0.0023986,31.3740758,4.6847921
855.4909261,-134.7518749,-272.5299377,1.2281508,-0.0021676,31.6711328,4.6730871
857.4897367,-136.6330858,-271.8544463,1.2240506,-0.0019349,31.9646975,4.6614113
859.4885473,-138.5117952,-271.1716394,1.2204169,-0.0017003,32.2548669,4.6497647
861.4873579,-140.3879063,-270.4825499,1.2172542,-0.0014642,32.5417338,4.6381472
863.4861684,-142.2621695,-269.787908,1.2145652,-0.0012262,32.8253864,4.6265588
865.484979,-144.1348135,-269.0886418,1.2123534,-0.0009864,33.1059092,4.6149992
867.4837896,-146.0057919,-268.3857914,1.2106213,-0.0007521,33.3833827,4.6034686
869.4826002,-147.8759367,-267.6800321,1.2093256,-0.0005443,33.6578842,4.5919668
871.4814107,-149.7453633,-266.9721874,1.2083798,-0.0004321,33.9294873,4.5804937
873.4802213,-151.6138557,-266.2628473,1.2075831,-0.0003711,34.1982629,4.5690493
875.4790319,-153.4821161,-265.5519926,1.2068679,-0.0003445,34.4642788,4.5576334
877.4778425,-155.3499162,-264.8398344,1.2061936,-0.0003362,34.7276001,4.5462461
879.476653,-157.216867,-264.1265618,1.2055205,-0.0003383,34.9882891,4.5348873
881.4754636,-159.0837297,-263.4118731,1.2048364,-0.0003462,35.246406,4.5235568
883.4742742,-160.9500109,-262.6959253,1.2041359,-0.0003548,35.5020085,4.5122546
885.4730848,-162.8153639,-261.9788165,1.2034222,-0.0003379,35.7551519,4.5009807
887.4718953,-164.6806337,-261.2603656,1.2029048,-0.0001798,36.0058899,4.4894404
889.4707059,-166.5455726,-260.5412595,1.2026754,-6.49E-05,36.2542575,4.4658051
891.4695165,-168.4104002,-259.8219164,1.2026356,1.54E-05,36.4996409,4.4423781
893.4683271,-170.2753226,-259.1025694,1.2026823,3.13E-05,36.7421111,4.4191552
895.4671376,-172.1402699,-258.3833438,1.2027542,3.7E-05,36.9817365,4.3961326
897.4659482,-174.0051938,-257.6642855,1.2028284,3.72E-05,37.2185829,4.3733065
899.4647588,-175.8702616,-256.945331,1.2029031,3.74E-05,37.4527133,4.3506733
901.4635694,-177.7353689,-256.2265216,1.2029781,3.76E-05,37.6841887,4.3282293
903.4623799,-179.6004623,-255.5078786,1.2030535,3.78E-05,37.9130676,4.3059712
905.4611905,-181.4656864,-254.7893471,1.2031292,3.8E-05,38.1394066,4.2838957
907.4600011,-183.3309529,-254.0709621,1.2032054,3.82E-05,38.3632602,4.2619997
909.4588117,-185.1962198,-253.3527404,1.203282,3.84E-05,38.5846808,4.24028
911.4576222,-187.0616025,-252.6346386,1.2033589,3.86E-05,38.8037192,4.2187337
913.4564328,-188.9270303,-251.9166847,1.2034363,3.88E-05,39.0204244,4.1973578
915.4552434,-190.7924735,-251.198891,1.2035141,3.9E-05,39.2348438,4.1761497
917.454054,-192.6580172,-250.4812257,1.2035923,3.92E-05,39.4470231,4.1551066
919.4528645,-194.5236088,-249.7637099,1.2036709,3.95E-05,39.6570066,4.1342258
921.4516751,-196.3892308,-249.0463513,1.20375,3.97E-05,39.8648372,4.1135049
923.4504857,-198.2549386,-248.3291296,1.2038296,3.99E-05,40.0705562,4.0947052
925.4492963,-200.1206964,-247.6120596,1.2039096,4.02E-05,40.2742915,4.0793811
927.4481068,-201.9864999,-246.895144,1.2039902,4.04E-05,40.4762446,4.0641399
