s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
1862.1974964,28.3667356,-51.2881083,-2.1903087,0.0002035,50.5139073,2.6909773
1864.1955624,29.9937173,-52.447933,-2.189907,0.0001986,50.6202364,2.6709652
1866.1936283,31.6211609,-53.6071134,-2.1895151,0.0001937,50.7255543,2.6511295
1868.1916943,33.2490522,-54.7656632,-2.1891329,0.0001888,50.8298743,2.6314681
1870.1897603,34.8773796,-55.923598,-2.1887605,0.000184,50.9332094,2.6119789
1872.1878263,36.5061343,-57.0809355,-2.1883978,0.0001791,51.0355722,2.59266
1874.1858923,38.1353022,-58.2376894,-2.1880448,0.0001742,51.1369753,2.5735092
1876.1839583,39.7648717,-59.3938756,-2.1877016,0.0001693,51.2374309,2.5545247
1878.1820242,41.3948341,-60.5495115,-2.1873681,0.0001645,51.3369511,2.5357045
1880.1800902,43.0251753,-61.7046112,-2.1870444,0.0001596,51.4355476,2.5170468
1882.1781562,44.6558839,-62.8591904,-2.1867304,0.0001547,51.533232,2.4985497
1884.1762222,46.2869509,-64.0132665,-2.1864261,0.0001498,51.6300159,2.4802114
1886.1742882,47.9183626,-65.1668538,-2.1861316,0.000145,51.7259103,2.4620301
1888.1723542,49.5501076,-66.3199679,-2.1858468,0.0001401,51.8209262,2.444004
1890.1704201,51.1821768,-67.4726262,-2.1855718,0.0001352,51.9150744,2.4261314
1892.1684861,52.8145566,-68.6248432,-2.1853065,0.0001303,52.0083656,2.4086196
1894.1665521,54.4472357,-69.7766344,-2.185051,0.0001255,52.1008182,2.3933586
1896.1646181,56.0802048,-70.9280173,-2.1848052,0.0001206,52.1925228,2.3782106
1898.1626841,57.7134506,-72.0790063,-2.1845691,0.0001157,52.2834876,2.3631743
1900.1607501,59.3469619,-73.2296172,-2.1843428,0.0001108,52.3737208,2.3482488
1902.158816,60.9807291,-74.3798673,-2.1841262,0.000106,52.4632304,2.3334329
1904.156882,62.6147393,-75.529771,-2.1839194,0.0001011,52.5520242,2.3187255
1906.154948,64.248981,-76.6793442,-2.1837223,9.62E-05,52.64011,2.3041258
1908.153014,65.8834448,-77.8286041,-2.1835349,9.13E-05,52.7274954,2.2896325
1910.15108,67.5181178,-78.9775653,-2.1833573,8.65E-05,52.8141879,2.2752447
1912.149146,69.1529887,-80.1262438,-2.1831895,8.16E-05,52.9001949,2.2609614
1914.1472119,70.7880478,-81.2746565,-2.1830313,7.67E-05,52.9855237,2.2467816
1916.1452779,72.4232824,-82.4228183,-2.182883,7.18E-05,53.0701815,2.2327043
1918.1433439,74.0586813,-83.570745,-2.1827443,6.69E-05,53.1541752,2.2187285
1920.1414099,75.6942346,-84.7184537,-2.1826154,6.21E-05,53.2375119,2.2048534
1922.1394759,77.3299298,-85.8659591,-2.1824963,5.72E-05,53.3201984,2.1910779
1924.1375419,78.9657557,-87.0132774,-2.1823869,5.23E-05,53.4022415,2.1774012
1926.1356078,80.6017023,-88.1604252,-2.1822872,4.74E-05,53.4836478,2.1638224
1928.1336738,82.2377573,-89.3074176,-2.1821973,4.26E-05,53.5644238,2.1503404
1930.1317398,83.8739095,-90.4542707,-2.1821171,3.77E-05,53.6445761,2.1369546
1932.1298058,85.5101487,-91.601001,-2.1820467,3.28E-05,53.7241109,2.1236639
1934.1278718,87.1464627,-92.7476239,-2.181986,2.79E-05,53.8030346,2.1104675
1936.1259378,88.7828405,-93.8941552,-2.1819351,2.31E-05,53.8813534,2.0973645
1938.1240037,90.4192716,-95.0406115,-2.1818939,1.82E-05,53.9590732,2.0843542
1940.1220697,92.0557441,-96.1870081,-2.1818624,1.33E-05,54.0362003,2.0714356
1942.1201357,93.6922469,-97.3333612,-2.1818407,8.4E-06,54.1127404,2.058608
1944.1182017,95.3287694,-98.4796868,-2.1818287,3.6E-06,54.1886994,2.0458706
1946.1162677,96.9652998,-99.6260008,-2.1818265,-1.3E-06,54.264083,2.0332225
1948.1143337,98.6018271,-100.7723191,-2.181834,-6.2E-06,54.3388971,2.020663
1950.1123996,100.2383404,-101.9186577,-2.1818513,-1.11E-05,54.413147,2.0081912
1952.1104656,101.8748282,-103.0650325,-2.1818783,-1.6E-05,54.4868385,1.9958064
1954.1085316,103.5112795,-104.2114594,-2.181915,-2.08E-05,54.5599768,1.9835079
1956.1065976,105.147683,-105.3579545,-2.1819615,-2.57E-05,54.6325675,1.9712949
1958.1046636,106.7840277,-106.5045336,-2.1820178,-3.06E-05,54.7046158,1.9591666
1960.1027296,108.4203024,-107.6512128,-2.1820837,-3.55E-05,54.7761269,1.9471223
1962.1007955,110.0564956,-108.7980078,-2.1821595,-4.03E-05,54.847106,1.9351613
1964.0988615,111.6925965,-109.9449347,-2.1822449,-4.52E-05,54.9175581,1.9232828
1966.0969275,113.328594,-111.0920095,-2.1823401,-5.01E-05,54.9874884,1.9114862
1968.0949935,114.9644764,-112.2392478,-2.1824451,-5.5E-05,55.0569018,1.8997708
1970.0930595,116.6002328,-113.3866659,-2.1825598,-5.98E-05,55.1258031,1.8881358
1972.0911255,118.2358524,-114.5342797,-2.1826842,-6.47E-05,55.1941972,1.8765806
1974.0891914,119.871323,-115.6821047,-2.1828184,-6.96E-05,55.2620889,1.8651046
1976.0872574,121.5066342,-116.8301572,-2.1829623,-7.45E-05,55.3294829,1.8537069
1978.0853234,123.141775,-117.9784533,-2.183116,-7.93E-05,55.3963838,1.842387
1980.0833894,124.776733,-119.1270082,-2.1832794,-8.42E-05,55.4627962,1.8311443
1982.0814554,126.411498,-120.2758384,-2.1834526,-8.91E-05,55.5287246,1.819978
1984.0795214,128.0460589,-121.4249598,-2.1836354,-9.4E-05,55.5941735,1.8088876
1986.0775873,129.6804032,-122.5743877,-2.1838281,-9.88E-05,55.6591473,1.7978723
1988.0756533,131.3145209,-123.7241386,-2.1840305,-0.0001037,55.7236504,1.7869317
1990.0737193,132.9484006,-124.8742284,-2.1842426,-0.0001086,55.7876871,1.776065
1992.0717853,134.5820299,-126.0246721,-2.1844644,-0.0001135,55.8512616,1.7652717
1994.0698513,136.2153987,-127.1754865,-2.1846961,-0.0001184,55.9143781,1.7545511
1996.0679173,137.8484959,-128.3266875,-2.1849374,-0.0001232,55.9770408,1.7439027
1998.0659832,139.4813085,-129.4782898,-2.1851885,-0.0001281,56.0392537,1.7274378
2000.0640492,141.1138269,-130.6303104,-2.1854493,-0.000133,56.1008113,1.707734
